ds,payment_status,payment_type,company_size,subscription_length,previous_subscription_length,license_count,billings_per_license,billings,last_updated,data_type
2026-08,Completed,Renewal,Small (10-49),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Small (10-49),3-year,1-year,0.0,123.14333333333332,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Small (10-49),3-year,2-year,0.0,45.46666666666667,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-month,1-month,1.6324019625125723,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-month,1-year,2.6703982389723944,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-year,1-month,203.73247680621083,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-year,1-year,583.6660900216766,52.06333333333333,42311.69730350542,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-year,2-year,157.31568558308027,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),2-year,1-year,88.08814383974004,61.46,7538.310628911626,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),2-year,2-year,71.91185616025996,37.166666666666664,3721.500879902125,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),3-year,1-year,0.0,43.55,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),3-year,2-year,0.0,44.26,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Mid (50-249),3-year,3-year,45.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-year,1-year,0.0,4.2,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),2-year,1-year,0.0,17.52,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),3-year,1-year,0.0,40.406666666666666,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Renewal,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),2-year,1-year,8.320948926575825,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),2-year,2-year,30.81018630318317,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Micro (<10),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-month,1-month,2.3222827985605302e-10,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-year,1-year,0.1291081664604429,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-year,2-year,0.3496431122807231,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),2-year,2-year,106.95145631067962,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Renewal,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-month,2-year,0.0,23.893333333333334,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-year,1-month,24.203529523459032,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-year,1-year,24.203529523459032,34.78333333333333,1895.4073605390731,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-year,2-year,24.203529523459032,16.48,898.0252985630261,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),1-year,3-year,24.203529523459032,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),2-year,1-month,6.81682961804254,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),2-year,1-year,6.81682961804254,9.31,142.88438898118767,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),2-year,2-year,6.81682961804254,67.96666666666665,1043.1123134000773,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),2-year,3-year,6.81682961804254,22.276666666666667,341.8891412679116,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),3-year,1-month,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),3-year,1-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),3-year,2-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Micro (<10),3-year,3-year,0.3653744491426634,89.45666666666666,73.58741493974009,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-month,1-month,0.0,2.13,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-year,1-month,72.74411148757464,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-year,1-year,72.74411148757464,31.59,5173.686765332735,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-year,2-year,72.74411148757464,44.35,7263.469706948617,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),1-year,3-year,72.74411148757464,15.69,2569.6468929430393,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),2-year,1-month,19.1834978397776,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),2-year,1-year,19.1834978397776,64.98333333333333,2806.612428586952,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),2-year,2-year,19.1834978397776,57.666666666666664,2490.607592436741,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),2-year,3-year,19.1834978397776,116.82666666666668,5045.711843914619,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),3-year,1-month,5.088033385914988,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),3-year,1-year,5.088033385914988,6.333333333333333,72.54958964531035,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),3-year,2-year,5.088033385914988,35.81333333333333,410.24883744695495,2025-03-31,forecast
2026-08,Completed,Upsell,Small (10-49),3-year,3-year,5.088033385914988,111.65666666666668,1279.0492654468217,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-year,1-month,25.85790250689376,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-year,1-year,25.85790250689376,27.22,1584.6526319834409,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-year,2-year,25.85790250689376,13.333333333333334,776.2197560536082,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),1-year,3-year,25.85790250689376,7.38,429.6376349756721,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),2-year,1-month,7.76384283730642,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),2-year,1-year,7.76384283730642,19.993333333333332,349.4737851731407,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),2-year,2-year,7.76384283730642,56.11666666666667,980.8921596181768,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),2-year,3-year,7.76384283730642,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),3-year,1-month,20.029291857693664,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),3-year,1-year,20.029291857693664,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),3-year,2-year,20.029291857693664,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Mid (50-249),3-year,3-year,20.029291857693664,106.18666666666668,4788.375991873458,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-year,1-month,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-year,1-year,1.8577394468585051,1.03,4.307990028376956,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-year,2-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),1-year,3-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Completed,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-year,1-month,12.484615824614131,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-year,1-year,12.484615824614131,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-year,2-year,12.484615824614131,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),1-year,3-year,12.484615824614131,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),2-year,1-month,,0.0,,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),2-year,1-year,,0.0,,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),2-year,2-year,,0.0,,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),2-year,3-year,,0.0,,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Micro (<10),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),2-year,1-month,1.8729669867182284,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),2-year,1-year,1.8729669867182284,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),2-year,2-year,1.8729669867182284,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),2-year,3-year,1.8729669867182284,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2026-08,Refunded,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2026-09,Completed,New,Micro (<10),1-month,none,3.2182673581930533e-06,0.0,0.0,2025-03-31,forecast
2026-09,Completed,New,Micro (<10),1-year,none,1360.386197313327,50.20666666666667,70861.72345943612,2025-03-31,forecast
2026-09,Completed,New,Micro (<10),2-year,none,440.990400960185,88.16000000000001,40335.62801422429,2025-03-31,forecast
2026-09,Completed,New,Micro (<10),3-year,none,23.67181400341195,57.52333333333333,1412.7447093050434,2025-03-31,forecast
2026-09,Completed,New,Small (10-49),1-month,none,2.6610803936152825e-18,0.0,0.0,2025-03-31,forecast
2026-09,Completed,New,Small (10-49),1-year,none,1034.678569219905,41.36666666666667,44406.24861056579,2025-03-31,forecast
2026-09,Completed,New,Small (10-49),2-year,none,397.45141421619326,84.89999999999999,35009.01100696561,2025-03-31,forecast
2026-09,Completed,New,Small (10-49),3-year,none,250.37070100949649,115.24666666666668,29936.4282994289,2025-03-31,forecast
2026-09,Completed,New,Mid (50-249),1-month,none,7.181950866934314,0.0,0.0,2025-03-31,forecast
2026-09,Completed,New,Mid (50-249),1-year,none,531.1737003871134,48.38666666666666,26665.539462083543,2025-03-31,forecast
2026-09,Completed,New,Mid (50-249),2-year,none,130.87187036117626,96.58,13113.590435962997,2025-03-31,forecast
2026-09,Completed,New,Mid (50-249),3-year,none,392.4089346427156,98.49666666666668,40100.383483745056,2025-03-31,forecast
2026-09,Completed,New,Large (>249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2026-09,Completed,New,Large (>249),1-year,none,167.8174748743004,15.48,2695.2325552187017,2025-03-31,forecast
2026-09,Completed,New,Large (>249),2-year,none,109.75557891165884,17.28,1967.69801872822,2025-03-31,forecast
2026-09,Completed,New,Large (>249),3-year,none,229.52058405890915,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Micro (<10),1-month,none,0.330901902356374,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Micro (<10),1-year,none,27.73825550847038,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Micro (<10),2-year,none,18.3817619383842,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Micro (<10),3-year,none,0.552748862387866,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Small (10-49),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Small (10-49),1-year,none,33.13752227325606,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Small (10-49),2-year,none,31.506234292417883,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Small (10-49),3-year,none,0.1882673889702301,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Mid (50-249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Mid (50-249),1-year,none,4.654267321055147,0.0,0.0,2025-03-31,forecast
2026-09,Refunded,New,Mid (50-249),2-year,none,8.026047773504889,0.0,0.0,2025-03-31,forecast
